,0
406,0.018691776796618376
407,0.016004483744180065
408,0.04726823343377473
409,0.016574414821846073
410,0.008118446530851475
411,0.007993926898560044
412,0.0073111678545494385
413,0.009459453891506597
414,0.0033675930140700805
415,0.004611529723194119
416,0.00482630974561471
417,0.028954673499810735
418,0.023112494499898162
419,0.03260893303390544
420,0.08805909570063064
421,0.07174095090321031
422,0.10081612341796786
423,0.07061243184978494
424,0.0912796003858245
425,0.036919610592208496
426,0.008691560384580743
427,0.021054554034881545
428,0.02403489281804927
429,0.021907430207009027
430,0.016872729267986997
431,0.015390748713096758
432,0.043064203232014875
433,0.01628281360407513
434,0.008668302745186485
435,0.008085060876839134
436,0.0076898198876813595
437,0.009682059123344855
438,0.0026822456912798387
439,0.0018946472463716724
440,0.001821437304327267
441,0.022840060490809222
442,0.03220772609059064
443,0.05356487259331333
444,0.07208723278091433
445,0.07706495473597608
446,0.09487264144886343
447,0.07715203589737807
448,0.05676742684364
449,0.06290395739330346
450,0.01750145054188179
451,0.022002002682196764
452,0.02040715434210716
453,0.022562259581115796
454,0.019505499099310875
455,0.014934081223554108
456,0.045024884393834785
457,0.018465074405066506
458,0.008152144244377157
459,0.007573987064347976
460,0.007700933522640785
461,0.009712884752539952
462,0.004762746535000306
463,0.0020133940373647796
464,0.005459873960034001
465,0.0246754885438063
466,0.027040797096933966
467,0.025869932563874043
468,0.06815907516505249
469,0.055490509201223226
470,0.055497843739217956
471,0.06885335823980854
472,0.06926958156142704
473,0.04463269925380686
474,0.01252912664533068
475,0.01949691317908009
476,0.022847741393540066
477,0.02195387967860707
478,0.01838158369908438
479,0.016769580831942466
480,0.044449313963849546
481,0.01352667224450188
482,0.008048622736826938
483,0.007621294132516554
484,0.007662375952097844
485,0.00914034359620608
486,0.0019568159538487784
487,0.0018636168511276807
488,0.005651010477302987
489,0.023981467420091773
490,0.03595027531626549
491,0.04934919392602377
492,0.04625254065083073
493,0.05608018139743942
494,0.04309590214273773
495,0.0635388383044555
496,0.06490508186296062
497,0.027263828350359898
498,0.006872335739999569
499,0.020292914060722866
500,0.022418950368271906
501,0.024676529475493036
502,0.018364388314097035
503,0.015020002353077433
504,0.051557682550179784
505,0.017372069654289946
506,0.008257584470184653
507,0.006872480470469622
508,0.007351499880575707
509,0.009446883687158625
510,0.005020035659263233
511,0.010420059216873057
512,0.004199625676638341
513,0.018216298944113918
514,0.025667323242833717
515,0.05709883494421342
516,0.08856267088300895
517,0.05393655408422182
518,0.09778845952053183
519,0.09680603287386114
520,0.07836516195156973
521,0.047701920831336286
522,0.013102781267412711
523,0.019890479102952274
524,0.02054992371843034
525,0.02113961442466039
526,0.019069554377765585
527,0.015471546917958046
528,0.04640763014368576
529,0.016697249056708774
530,0.008609561762744522
531,0.007354483467240658
532,0.007116211440046594
533,0.00925689196097057
534,0.0023645661788853634
535,0.004682030775130963
536,0.002702428355176645
537,0.017205134629188157
538,0.012557771839333265
539,0.057052999322369624
540,0.07955313548138898
541,0.08716057154758694
542,0.06586008912193564
543,0.0755067372353091
544,0.07300331135216531
545,0.04957667309207414
546,0.010245179958759731
547,0.02219062459165899
548,0.02368793964168081
549,0.022318112477015872
550,0.01817235671505324
551,0.015431006304495454
552,0.04320469618038136
553,0.017150798354230057
554,0.008680464843931479
555,0.007461365369510253
556,0.007857527634703376
557,0.01002536983750113
558,0.004372396089298625
559,0.004066281933573057
560,0.001467689657912663
561,0.02404372722083692
562,0.019875111624237718
563,0.02612899419455461
564,0.09326542148713424
565,0.052356972037218785
566,0.059309683018964554
567,0.06776846482960108
568,0.08779695378176622
569,0.03819292029003618
570,0.010244797846396647
571,0.021404801895908654
572,0.02264299323963348
573,0.023419142246623004
574,0.01776989782225058
575,0.016831980537260094
576,0.051686014511091116
577,0.016164616900583906
578,0.008258606842140748
579,0.007582998771907823
580,0.007865486792941745
581,0.009337349141201212
582,0.004373809300800446
583,0.005101697354002788
584,0.004972032618510092
585,0.028716656802697083
586,0.033314232721374015
587,0.05960327204239557
588,0.07279645561195935
589,0.04820533531727911
590,0.07057612881490938
591,0.1018731414191052
592,0.087256052548635
593,0.07157446276360213
594,0.018215788982008485
595,0.02078036367587255
596,0.020009951582562024
597,0.023131792453731093
598,0.01925651464363476
599,0.014897084675371097
600,0.04251192873457388
601,0.016482376398169962
602,0.008713959337710686
603,0.007287547260191762
604,0.0073094957621574475
605,0.00980429408203154
606,0.0020943919524178956
607,0.007221749043028414
608,0.006348145757305579
609,0.011209896878363157
610,0.02287736132741669
611,0.051663942112577965
612,0.08309303206714147
613,0.06773521952666206
614,0.0558973321581806
615,0.062436149980522826
616,0.06590329247615356
617,0.0519566627527106
618,0.011537592195447033
619,0.020200668787822118
620,0.022468884327923377
621,0.022239364314185495
622,0.018985940840655746
623,0.017054007804396254
624,0.0479140413190442
625,0.013704555329655532
626,0.008196257088468606
627,0.0074319652651481105
628,0.007949463797711775
629,0.009025940059267268
630,0.0014168991283037835
631,0.002251966037086328
632,0.0038967309036254116
633,0.01805667687560164
634,0.034637950045846466
635,0.060997606797972725
636,0.07582002811660482
637,0.06307295052437834
638,0.07032945984799466
639,0.06093470363858522
640,0.077118227028667
641,0.05519093517496576
642,0.013068490443060687
643,0.02164277026868111
644,0.022024519669670894
645,0.02091336014980827
646,0.019483332588176805
647,0.016546714892934133
648,0.049214895313353324
649,0.017754591206321613
650,0.008428658200314576
651,0.008092492082607983
652,0.007407604347214991
653,0.009930443310051551
654,0.0012374214788686277
655,0.0033637873547105457
656,0.006810524116490635
657,0.02321834366848119
658,0.041074877010107924
659,0.06999775383144025
660,0.037184076071165695
661,0.06866653845615156
662,0.08909721778834379
663,0.048847004647887715
664,0.10777266495224236
665,0.04056863298579083
666,0.01762926884565652
667,0.020212212763071613
668,0.02132615487341083
669,0.022630480996514213
670,0.019363466233119353
671,0.01659727849069137
672,0.04495149221344885
673,0.018600833352634294
674,0.008806321319234534
675,0.00808861472569633
676,0.007789235911771053
677,0.010264392835080405
678,0.0024017556151183506
679,0.007368752866204309
680,0.0028542335810586295
681,0.02554666082948298
682,0.010924178162144749
683,0.03845493266280764
684,0.0638195831180377
685,0.03886911362977674
686,0.08616601557940307
687,0.08983492512346958
688,0.09843118448299948
689,0.0547289682421761
690,0.00962619813011134
691,0.02083253230688109
692,0.021349882536893516
693,0.023785461159640642
694,0.01795482369585555
695,0.01568398318576003
696,0.04777232915236562
697,0.01251867714592525
698,0.00827927460121336
699,0.006823378949571968
700,0.007598423043590596
701,0.00985579336676412
702,0.003033133522635012
703,0.005467472917411564
704,0.001166054068584721
705,0.023257880414491394
706,0.0263275406465473
707,0.06881394727076828
708,0.07158789472671567
709,0.05736854485525278
710,0.09997106925167487
711,0.07462952925525346
712,0.07012447813405531
713,0.040482456336130346
714,0.010167196402813605
715,0.020907220868515264
716,0.021888450924523517
717,0.022277498193753464
718,0.01843428749563314
719,0.01490271635520779
720,0.04342716842191208
721,0.015315150677121081
722,0.00821797671586788
723,0.007521922586531726
724,0.007684444310056104
725,0.009047468469275621
726,0.002836021156763291
727,0.0032382672915429733
728,0.003222983887355313
729,0.029806749789937914
730,0.02909044306194075
731,0.024388895582799996
732,0.0878009385545846
733,0.06234278061460108
734,0.059805960539296876
735,0.07848385702196214
736,0.08171874927543965
737,0.0459885822206163
738,0.015294056124617983
739,0.020810406080110866
740,0.020640805357581504
741,0.023127254214659887
742,0.019268298518104188
743,0.016461156993006876
744,0.04464452917213613
745,0.013437900109793177
746,0.00866063108272086
747,0.007693093105942683
748,0.007221822993216942
749,0.009809203386233478
750,0.0011692569155022925
751,0.0034382983226739494
752,0.0063574848822269825
753,0.022450349753864618
754,0.03377318050422784
755,0.041144039438707924
756,0.07457785609636636
757,0.05708326253775131
758,0.10825014975581726
759,0.07223513087117928
760,0.08786812774932007
761,0.042058905256755263
762,0.012688774176472739
763,0.018895368242559774
764,0.02189164112149855
765,0.02249731958453849
766,0.018221170090882532
767,0.014760937267136232
768,0.04662196160960863
769,0.01453488551780302
770,0.00797136385987074
771,0.007652180345099624
772,0.008163113158690116
773,0.00948739878939564
774,0.004357537821213064
775,0.008351525329178155
776,0.0017157130049800795
777,0.02313686171413387
778,0.03564134643834249
779,0.042918136994845035
780,0.0650140556211396
781,0.07693668956056521
782,0.09681228384361829
783,0.04634818091999837
784,0.09361205212214196
785,0.0487811747741973
786,0.017384597097784837
787,0.019745044155361713
788,0.021612492465839406
789,0.022838988486193923
790,0.018846039560611816
791,0.01493902778757461
792,0.04486315316469924
793,0.01608054099976708
794,0.007929566432350654
795,0.007209359708075014
796,0.007719528040719625
797,0.009802077522146901
798,0.00568322086000328
799,0.007038443013166917
800,0.002567945854886289
801,0.022404209220784566
802,0.027085345184814758
803,0.053060501231043
804,0.04518059984841716
805,0.03953526371191596
806,0.04185328714338654
807,0.0721667505768786
808,0.0823380049300515
809,0.06322052568359848
810,0.011964262637919498
811,0.021399422739134644
812,0.022000785770833087
813,0.020963977908831644
814,0.01961078576125408
815,0.01647233833665862
816,0.04889425918843793
817,0.016939014172214883
818,0.008701937081260547
819,0.007706330770333336
820,0.007603584203065061
821,0.009276620154560544
822,0.004602961438196718
823,0.0057314320136261365
824,0.003030127911840319
825,0.021787845103026005
826,0.02871901368252061
827,0.06977608834612781
828,0.06302990641974238
829,0.08651409997863846
830,0.07617935560933886
831,0.05145425763425471
832,0.07154315869249639
833,0.04580543097679679
834,0.004429043609922356
835,0.019998040046786403
836,0.021453173568858674
837,0.02355429798156361
838,0.017702137151759056
839,0.016657677817138228
840,0.04811244806763382
841,0.018152961665744094
842,0.008808098693278366
843,0.007975889174329343
844,0.0077189369357618665
845,0.009077351761889951
846,0.002975732667565678
847,0.0037921335636901254
848,0.0031374914449389113
849,0.02156671863965376
850,0.025536467218497005
851,0.0601591530417076
852,0.08357278591556527
853,0.07325667545978898
854,0.0764640705219235
855,0.05879121111307484
856,0.09160887747490776
857,0.042038487973656835
858,0.01608817809853269
859,0.020421910643841135
860,0.021557669117754585
861,0.02354694401991242
862,0.020128001652202077
863,0.016884952260719288
864,0.04426581500086002
865,0.017831985397159245
866,0.007627546491812076
867,0.007916873238168476
868,0.007940229875858074
869,0.01020940546888316
870,0.0038003938748548682
871,0.009260175952967575
872,0.0012682326079833661
873,0.033258721773302025
874,0.04370144430830325
875,0.040776184260326476
876,0.043589038415883685
877,0.08504669857096969
878,0.07365402776389951
879,0.0785510620089307
880,0.0883578843900028
881,0.04737427824560991
882,0.012364733538566153
883,0.01989348922631451
884,0.023074228199563285
885,0.02447159480232941
886,0.019435988358165845
887,0.01639365235078505
888,0.04571474829397759
889,0.017329558311775406
890,0.008689762240004728
891,0.0072901173451176415
892,0.007868196224681379
893,0.009820816836927926
894,0.0015990662155312974
895,0.0021729238238215043
896,0.005495995890276717
897,0.0251400845877765
898,0.024033184919769468
899,0.04648444889555936
900,0.05339030757304619
901,0.05411926256989874
902,0.09647405725218205
903,0.06065009572039903
904,0.09015962025461288
905,0.04642283168543804
906,0.012016644000591548
907,0.021769123276855762
908,0.022843493828637818
909,0.022689094011024702
910,0.017224371831520036
911,0.01615103914568372
912,0.04780001789548283
913,0.01566715468271518
914,0.008317348754563803
915,0.008019424774874273
916,0.007502540630733301
917,0.01029958761556915
918,0.0022435870341140918
919,0.004731749944192343
920,0.0013922352571661412
921,0.03481686562296593
922,0.04213631613685598
923,0.06788548274153361
924,0.048156644536254234
925,0.07756758208353887
926,0.0557898248360893
927,0.09261155489338813
928,0.07635819035034808
929,0.0504623678150089
930,0.010850376372325998
931,0.021456058207834694
932,0.024079980685116076
933,0.023010366682098327
934,0.01806044491107761
935,0.0158127372681367
936,0.046542811086112246
937,0.01620977381090205
938,0.007936497954315724
939,0.008502966789474709
940,0.007469201514932466
941,0.010065327003370927
942,0.002041971323554881
943,0.005738539498504558
944,0.008446287484408233
945,0.032011607034900136
946,0.0365962196385905
947,0.06744164160926425
948,0.0612348614516145
949,0.07225255587859669
950,0.0838226573181573
951,0.08989209700087741
952,0.10344833096027983
953,0.06114740730676349
954,0.013847707185880243
955,0.01945890135511419
956,0.0210653736793861
957,0.0219798516207661
958,0.018776563582547978
959,0.01648581846608843
960,0.04579200629914948
961,0.014203199622022655
962,0.008744695835703253
963,0.007924730584820905
964,0.007299062601687889
965,0.00866232863507821
966,0.003511407823811874
967,0.004046296200423072
968,0.0023209988795961367
969,0.017703898730369705
970,0.016988167301176027
971,0.039451832641187234
972,0.06694729250322218
973,0.0625926709526321
974,0.05412719766252727
975,0.07875451345299744
976,0.08214500412973602
977,0.033279781003785924
978,0.013151662201464687
979,0.019958066119945106
980,0.021017123451594677
981,0.022082579862562568
982,0.019326041441894426
983,0.01528765903398921
984,0.04765202169431326
985,0.01627909890735668
986,0.007845227501028895
987,0.007986454135908705
988,0.007645762839568304
989,0.009671084947709851
990,0.002548507047825499
991,0.002120163087087956
992,0.0018808643941221614
993,0.01977187330572283
994,0.01067021383215716
995,0.03676381072826129
996,0.06694492281718256
997,0.0692344093153594
998,0.07053338888804639
999,0.06007697234541931
1000,0.09196118815498178
1001,0.03444335882301375
1002,0.014933146801121566
1003,0.019764094845847624
1004,0.02220878853198227
1005,0.02228694173879764
1006,0.018337592266770453
1007,0.015888648244237413
1008,0.04532548749619614
1009,0.014446627311369808
1010,0.008956930862095036
1011,0.007297961458270219
1012,0.007775330026697391
1013,0.009533463636063444
1014,0.004741763030516211
1015,0.004062864930451049
1016,0.004898246604460921
1017,0.030104865255868418
1018,0.03142277905365232
1019,0.060446166409910296
1020,0.07762410591996072
1021,0.04601210040777781
1022,0.07760595206718279
1023,0.07731829625053432
1024,0.06130836839634557
1025,0.06332505102920538
1026,0.013478149290120145
1027,0.021238649672473686
1028,0.022178232887450244
1029,0.02400554449465231
1030,0.019641679307607407
1031,0.015574185840317445
1032,0.04347676196084371
1033,0.018161695657456844
1034,0.008793248645975416
1035,0.00787578968116387
1036,0.008447788611670948
1037,0.009817311534967899
1038,0.0019575016138833057
1039,0.0020495936364987033
1040,0.002002161878394748
1041,0.034560797312205294
1042,0.03369589405870399
1043,0.03941894817822433
1044,0.08232161831937579
1045,0.08069883802297761
1046,0.08417570153504439
1047,0.020853764185879253
1048,0.08277583343324224
1049,0.03866557095464018
1050,0.02383275400479512
1051,0.02001714541091637
1052,0.021238604466673916
1053,0.02423171490933307
1054,0.017609749371801486
1055,0.016628928364309292
1056,0.04869838128647119
1057,0.019471132457298368
1058,0.00794648026230893
1059,0.008145519204746154
1060,0.007879213025919984
1061,0.010424864493504882
1062,0.00529930038425408
1063,0.0021413689704243843
1064,0.0023217055959225963
1065,0.02868069680773222
1066,0.038875941614629816
1067,0.06355001387931392
1068,0.05906428103367034
1069,0.07257986124184357
1070,0.07486347107829872
1071,0.08612779883755284
1072,0.07257321326294552
1073,0.03595795940374824
1074,0.009428512871094252
1075,0.021610162616855777
1076,0.020300028862034303
1077,0.02379103506561664
1078,0.01828685738701208
1079,0.015950773484899483
1080,0.04187379822975046
1081,0.016519748698219372
1082,0.007852451998161758
1083,0.007566647701818363
1084,0.007848081463147305
1085,0.009281414688390055
1086,0.0024008266165447267
1087,0.0013164233594399333
1088,0.0025675974891348208
1089,0.03436244696819868
1090,0.03604474827772575
1091,0.06248661092677321
1092,0.0667110010816887
1093,0.08045369286844806
1094,0.07977546061643248
1095,0.08087415869068848
1096,0.08718316184140917
1097,0.05137146186034158
1098,0.006935593813492291
1099,0.018483444603168198
1100,0.02234106090530008
1101,0.022844605316027278
1102,0.01848933264293351
1103,0.01461437985040015
1104,0.049576569991007235
1105,0.01693544757998
1106,0.008005344831040984
1107,0.008059688030156775
1108,0.007899872127926644
1109,0.009940879021443028
1110,0.0023861962229383415
1111,0.0038942697050032837
1112,0.003120098450703268
1113,0.035045211854135117
1114,0.03691642641745774
1115,0.03181274164225001
1116,0.062448656309757045
1117,0.05805095407318639
1118,0.0539075428829181
1119,0.054913155064846064
1120,0.07547872978622783
1121,0.05539047863160418
1122,0.011389762605085618
1123,0.01806794142258561
1124,0.022139757938308913
1125,0.02226847261028575
1126,0.01901881125221272
1127,0.015520185495630723
1128,0.044809326615445344
1129,0.01817131454034815
1130,0.00890407558727957
1131,0.007832242864915906
1132,0.007440662806669662
1133,0.009722828993922072
1134,0.001642668065178543
1135,0.007654868997563735
1136,0.00301509065040817
1137,0.03042747967779924
1138,0.026940352507687226
1139,0.039725186884416175
1140,0.0757342215692729
1141,0.057006158432560516
1142,0.10027249923383197
1143,0.08452176227519859
1144,0.06694014809383897
1145,0.06958429443261882
1146,0.009354677789059851
1147,0.021499046587518666
1148,0.022546418092330933
1149,0.024029061824242026
1150,0.020084581935979284
1151,0.016446745747785263
1152,0.04431636315216869
1153,0.013548949364212248
1154,0.008345691433885305
1155,0.00809360907998058
1156,0.0077180506493222945
1157,0.009941879984934121
1158,0.002002365354672686
1159,0.007699189502105019
1160,0.0019887240268495754
1161,0.026876127177061893
1162,0.02174072374502134
1163,0.056818774653271564
1164,0.06623565820089383
1165,0.07508054429824429
1166,0.06323592721834159
1167,0.08470257269660508
1168,0.10060457426443103
1169,0.04578077202876907
1170,0.0105500429363945
1171,0.01902597538115791
1172,0.021366154100482926
1173,0.023097822515683042
1174,0.01954522825139582
1175,0.01552927993849007
1176,0.045358653850799624
1177,0.017485374201899773
1178,0.008660299811397487
1179,0.008267060878227595
1180,0.00764130706227284
1181,0.009270612864192507
1182,0.002508336020141888
1183,0.0017411893205723228
1184,0.002437349223294305
1185,0.024215910572412236
1186,0.02916633278805758
1187,0.05312148913971537
1188,0.0947866124006731
1189,0.0653344688008064
1190,0.0980127953135268
1191,0.08604818165386297
1192,0.06373907096650777
1193,0.04436652922837547
1194,0.005496961207254181
1195,0.020378210055947088
1196,0.023149587295646756
1197,0.02215964002088555
1198,0.019289595029618356
1199,0.01542778644242826
1200,0.04196764425150423
1201,0.017251315261977207
1202,0.007579916388635866
1203,0.006918639794354253
1204,0.007918625951220726
1205,0.008862871462774091
1206,0.00412322091736661
1207,0.002482958430905291
1208,0.0019387554695927678
1209,0.024609196366470076
1210,0.0390430170592837
1211,0.05070692638682872
1212,0.09124029603895467
1213,0.09411827306126774
1214,0.0799768389018174
1215,0.07491772240804417
1216,0.09724666454614361
1217,0.03670324149930693
1218,0.027458097791244418
1219,0.02031220169197301
1220,0.02064955886515929
1221,0.024148449291496954
1222,0.018809217425808766
1223,0.01542122008801916
1224,0.04422876884894167
1225,0.017062055039594348
1226,0.008224280550390706
1227,0.007419312760562402
1228,0.007338586208472053
1229,0.009513106057768561
1230,0.0033567202873752144
1231,0.002278254602489538
1232,0.0036325192126140937
1233,0.027549710034291852
1234,0.0273649563404601
1235,0.0649191176895163
1236,0.07201908912726873
1237,0.08470668952905469
1238,0.06960026035907507
1239,0.07043802048550107
1240,0.09767163657126332
1241,0.03751260177163562
1242,0.010358001093298208
